Transaction_ID,Transaction_Date,Contract_ID,Transaction_Type,Amount
OcGMWt,2021-08-19,1doyI5,Deposit,114393.4002262891
1XKWGT,2023-06-09,XsEwWV,International Wire,96482.00114935002
QY2i97,2022-10-30,mjWwkR,Withdraw,101901.99611927217
o81H8r,2022-02-16,DmF1zd,Domestic Wire,16835.018982504647
56oiQp,2024-02-26,kMLLZe,Domestic Wire,59319.63747233802
dVna2d,2021-11-25,PQjC85,Withdraw,64654.74415120092
o4159p,2021-07-01,UN4K6Z,International Wire,91924.90318535807
KUKvtG,2021-09-03,XiJQeK,Deposit,39639.88175630058
f0Inh5,2021-08-05,tquoW8,International Wire,63430.82980913669
dK2Ntc,2022-11-17,9sNvQo,Domestic Wire,110761.09237365643
n0HHRj,2023-04-14,Dcil1N,Domestic Wire,82838.5938714846
DKJuIp,2022-10-21,p3IimT,International Wire,73239.26085763688
vcSs5O,2021-10-06,HJLNWq,Withdraw,1844.8991938874572
no5mTD,2021-03-01,aB2rp3,TDC,80279.81611518115
h0oZBK,2022-04-10,1qd8Sy,TDC,124056.83236072856
rq99WR,2023-01-01,RcJl0w,International Wire,115667.49429216504
HtHbQl,2023-06-09,iGXc02,TDC,68518.93093726074
Qkxt1r,2021-05-13,0A06Qo,Deposit,35937.7812599448
ndR3y6,2023-11-27,1wa6Mw,Deposit,129982.32667971117
U8Zeza,2022-07-24,BaWHBC,Domestic Wire,76707.46992694866
E5pCQL,2023-10-03,QhjR3N,Withdraw,112461.75680608772
i0MPSO,2021-06-03,yBhGOs,Withdraw,70063.63649426326
AQCGJX,2021-06-06,EoURla,Domestic Wire,46584.66866030984
JajO4j,2023-02-07,uNkZr7,Domestic Wire,61713.607941709815
j5hh1F,2022-01-17,qepWwB,TDC,123942.33899294918
P574Fi,2023-03-20,5j1S9M,International Wire,41486.50133195172
2Mike2,2021-03-08,SiFT5g,Deposit,77499.61456433387
xVZXv8,2021-02-16,gZRvMx,International Wire,120247.8531314742
WTFNHX,2024-01-09,cT2amp,Deposit,27488.72396473242
9MBLTX,2023-11-28,AlxW9D,TDC,129487.79379393123
G4XLxw,2023-07-05,XASodV,Deposit,37249.547642697384
9IP5fT,2021-05-15,Ij88yW,International Wire,43187.42008731684
dEUHML,2022-12-25,ZAUMLH,Deposit,64223.494146419675
fLUr1e,2022-02-08,JOEBzx,Deposit,103325.18640361256
IRCbeq,2024-02-20,QxZfF2,Deposit,44266.7440041323
mZ3tWZ,2023-06-30,lUghRY,Withdraw,126107.47324444939
3KcBgE,2022-02-04,q177n6,International Wire,6753.868492122232
hMVq4W,2023-12-28,UJK2WM,Domestic Wire,6896.180203719475
vQHm0r,2023-05-24,xizWOY,Withdraw,116464.69535143205
RaKe3Z,2022-08-08,hmSBor,International Wire,148360.27693991998
7kbZGa,2021-09-10,fvgKSz,Withdraw,41875.096592078626
K9h1Jj,2022-01-05,FJwQ0O,Deposit,19426.24113179667
g6FMww,2023-08-30,zx3cnZ,Domestic Wire,66359.81996744264
6Kxsls,2021-07-09,b40MXM,Deposit,43660.91558399502
je3lER,2023-11-21,Xc1KNS,TDC,141520.8815690705
HlGPp4,2023-06-22,BznxDr,TDC,112942.03987723887
riYZQY,2024-02-05,HxbYUk,International Wire,20017.3348442774
tVPKlR,2023-03-16,JcaruJ,International Wire,1296.6755508311612
zLB2IR,2021-09-06,h59mtb,TDC,143579.4221806058
EaQItv,2023-02-11,8vhKXe,Withdraw,7300.40636966821
KSMc73,2023-10-08,Oaj90v,International Wire,7979.091411244373
Iiij3A,2023-09-03,caWp48,International Wire,74226.18032271253
kOSqGq,2022-01-13,opISFA,TDC,109009.6236247225
hWNV8Z,2021-01-21,qSPMiE,International Wire,122903.93489106096
QqRLdG,2021-12-18,3ry81K,International Wire,70143.23606438245
6JRdhR,2021-08-11,1AQQN1,Domestic Wire,24348.507068855266
f2Wvg9,2024-01-04,BboYTK,TDC,88212.07556394792
PzV4ub,2023-07-23,606Z9R,Deposit,45193.3332707958
wts0D9,2023-11-15,T0DcWe,International Wire,7358.49963046033
RHUNXN,2021-08-13,0q93fD,TDC,39739.15434745364
9T1lrv,2023-09-17,W380Od,TDC,91071.02684792098
dYIb8b,2021-08-28,WlzjOo,Withdraw,13241.09515352155
TVy9Td,2023-07-09,woIR1K,TDC,6958.204797783178
Fba2GH,2023-08-23,OpFyZg,Deposit,119489.3760008218
bTJTrT,2021-10-03,5mtPuA,Withdraw,34138.75744649133
bAZAjf,2021-04-16,ZSzTM5,Withdraw,52445.36499847039
HJIcBf,2021-06-14,XFnGUf,Withdraw,11172.683877749609
2MQqNr,2022-03-11,zgpmcW,Domestic Wire,145162.40448388015
izAHMn,2021-05-29,72BzF4,TDC,139779.16212334845
269TYQ,2022-02-23,UxLTko,Domestic Wire,104347.95411343759
1u8tI3,2023-08-26,JKQVii,TDC,108909.93673391831
oCqVKv,2022-12-28,QFVaDa,Domestic Wire,103717.07340931361
KFTJX7,2023-06-16,V1FLs0,Deposit,108722.23123521538
TAhuzN,2022-02-05,StRKz8,Domestic Wire,46207.45025353392
p8d3By,2023-06-18,QlacCz,International Wire,69863.23173802943
6A2ivo,2022-10-15,9ERCnx,Domestic Wire,136765.791955485
bjXLZ7,2021-03-06,Z0KtUX,Withdraw,80346.49456333942
z2WN7O,2024-01-06,JYyG8m,Deposit,55465.83026130381
0M2UYl,2021-04-27,Gt4Qsh,International Wire,40126.50674207283
rYrbnI,2021-08-08,9ZyRXU,Deposit,130222.92548316295
PvDRmP,2022-12-03,4L7Jmm,Deposit,62089.64952225179
e5fYnK,2021-04-02,OJ90hD,Domestic Wire,109166.5382874975
R4PZVD,2022-06-24,n0IGA9,Domestic Wire,68902.25205293886
QhcbvS,2022-06-02,GaCbSD,TDC,11123.931770813384
xfN98y,2022-01-30,ovgEkg,Domestic Wire,148680.75820963475
mmkQ1S,2023-09-17,c1CbiE,Withdraw,133189.04675762355
GGaEnO,2022-09-26,174ew9,International Wire,89054.1571190206
z86DJP,2022-08-30,1vYevW,Domestic Wire,23782.883632845147
i9fmXS,2021-02-04,RviZdR,TDC,50073.17780840765
uxNB16,2022-04-06,7pQVQW,International Wire,53506.03948070549
vxSBZn,2023-10-12,bhcSjQ,Deposit,12568.199109086669
gcvIFR,2022-01-11,a7Es0I,TDC,4983.96389921461
9u6F4o,2021-11-26,To3F4k,Domestic Wire,109016.35239123003
bUo5Il,2021-05-19,8UWVTQ,Withdraw,132062.17268183318
QXc6Xz,2023-07-10,ndqlOY,Withdraw,72298.47725155311
49lHaO,2024-01-25,MjVIUt,Domestic Wire,3391.692850426163
6zZfsm,2021-08-12,uS5ZnD,International Wire,129672.16064833022
F28tRN,2022-01-21,T50GGo,Domestic Wire,121276.43313461046
awj8it,2023-03-24,f57ibD,TDC,123408.68154218505
NWIS3n,2021-11-27,Dquc4U,TDC,121217.74108649774
oLZH5W,2022-12-05,rmqwHv,Deposit,134350.11581057069
4TJkTv,2022-05-12,f6VKyc,Domestic Wire,32803.2313173233
oLWDYY,2021-01-17,p4gyNf,Withdraw,129376.88517189656
Ioh88D,2022-01-25,hiBDp0,Withdraw,128301.8218319223
chSaMI,2022-10-16,VwErnu,TDC,105596.17795322211
Cns1h7,2023-06-18,QPpZQA,Domestic Wire,22215.479092870064
etBRT8,2023-03-18,uxmP1j,International Wire,106756.47496842762
lcBob0,2023-05-01,6MMvQp,International Wire,113116.62495951627
kl5W4B,2021-07-20,5skwKo,Deposit,129251.31431251773
NV7WCN,2024-01-10,NPFC38,Withdraw,79429.63059317399
qRNS78,2022-05-31,efScfr,TDC,109190.96676685452
mmn8Kc,2024-01-17,ZzB0rp,Domestic Wire,117841.04888524869
3ObSZh,2023-06-04,teOIuc,Domestic Wire,97953.10505704225
6wuf8E,2023-10-16,5B9q5v,Deposit,43091.972374442616
roEnsF,2023-04-09,qpbbT9,TDC,115123.0592159192
HRYqlw,2022-08-27,XLxoTd,International Wire,19889.864464191694
c03nnD,2021-11-08,eOubbb,TDC,90818.36539809422
gRPoOd,2022-04-09,TM5NGY,TDC,131025.64197472096
ruyoN4,2021-05-28,1JaSGm,Deposit,11627.868972582124
BKdcYn,2022-11-23,BtDPY2,Domestic Wire,59937.45316005365
NF4nky,2023-10-06,FvWEzG,TDC,11835.804271655428
jNp3s1,2023-09-15,39gvO6,International Wire,107126.13871448817
R065yg,2022-02-23,aahaJw,Withdraw,63035.07927404019
kTYtVx,2022-01-04,4QlHkp,Domestic Wire,16787.652430059203
vfbLpg,2023-10-03,YCm7GT,Deposit,97570.1037300803
LP56ih,2022-02-11,KjguIn,Withdraw,127263.76752089353
rNMHAG,2022-04-21,mXbDLP,TDC,73278.46409835867
epujn4,2021-05-12,69RH3v,Domestic Wire,120302.22427928432
K12mj6,2022-07-26,4SYeQb,International Wire,120371.3761443835
l7SCTV,2021-08-14,pi39Ar,TDC,85447.32807070039
F31lPJ,2022-11-30,n7YmAz,Withdraw,123427.5217947725
VkLJFc,2021-02-10,mNGiP0,Domestic Wire,30260.34852911866
KvSTzO,2022-08-24,ApKrrh,Deposit,45347.99840732511
bEreKv,2023-09-27,6dFuPi,Withdraw,105168.11355026886
WZV2qJ,2022-11-26,MVnGgC,Deposit,77403.41245680736
BB7z8U,2021-03-22,4APdHf,Withdraw,68952.82715547681
Ck5UPB,2023-09-09,oVMBRP,International Wire,69840.42971371097
UHROVM,2022-03-20,xstHVb,Deposit,36978.6592032577
Cm70BA,2023-03-04,QCzmit,Deposit,53393.35956977967
McdANr,2023-08-25,HxGgvA,International Wire,80512.94998165243
AN5NLd,2022-10-21,oF9FdH,Domestic Wire,101968.58591295955
SWgFiH,2022-12-29,9BENtU,Withdraw,42019.12680174651
JVG3U6,2023-08-08,CjYlSm,International Wire,119410.87569017595
Leqo9d,2023-06-03,xmmUpa,Domestic Wire,143880.85789045083
cH6szp,2024-03-01,QDv9qx,TDC,59019.105110442615
14DmYX,2023-03-15,J6ogcH,Deposit,41050.775294706975
7rY9k7,2021-10-30,8Wys8W,International Wire,114756.57374939366
tuMluA,2021-09-07,xjsxTH,Withdraw,136907.67474006594
iPpzvm,2021-01-12,VQfrtZ,Withdraw,35669.684376461366
xnNa19,2022-02-19,67nygB,International Wire,38632.10037366892
lHgogY,2021-06-16,smtS2e,International Wire,143754.77119211815
VWik33,2022-08-21,YRCHV8,International Wire,122905.36778728255
z44qU5,2024-01-05,AKbA3e,TDC,149066.2015363054
v2Kv6A,2022-02-04,lgjdh8,TDC,140628.3867713974
LwcI9Q,2021-11-04,pBPift,Withdraw,61283.17636932853
jx1lzO,2023-01-24,SWLNin,Domestic Wire,11907.26599938033
AmGfhy,2023-01-02,LP3oLw,TDC,137200.61757827454
d7MiDB,2022-02-16,i8UuAm,TDC,96836.42605828661
Qj56sR,2023-03-12,tXbDSf,Withdraw,36130.536732054825
s62GCl,2022-09-20,5PrilC,TDC,132144.1640780992
bRwNzH,2021-07-26,vsIzes,Deposit,79284.64881207836
QWaSWO,2023-08-04,dxBsUV,TDC,117107.16152472238
xRabZz,2023-02-12,9nVe1N,Deposit,96498.19239199592
i7o1is,2022-02-21,c23mbs,Deposit,73072.73827871469
brRTqM,2021-09-25,GDorwD,International Wire,28205.777704332784
u7taPJ,2023-12-15,i60GE0,TDC,57676.7497087605
9nGRI9,2021-01-25,VEczr6,Withdraw,17343.930517474717
hmDoEP,2021-11-19,2uXMKg,TDC,19615.193794981635
ixWWVf,2022-06-11,hP2shw,Deposit,22707.931901311527
TZblZl,2022-02-11,is7oJf,International Wire,67265.07181460121
NGdkll,2024-01-06,UKubKM,Domestic Wire,92098.78618730647
xweDiO,2024-01-04,BDRfUX,International Wire,147223.93851006578
0TVKJf,2021-06-19,YFRJVg,Withdraw,131066.01490887681
rJk1o6,2023-10-19,ksfzqw,Deposit,74409.44127986759
e1Tl0R,2021-02-18,GqWHzA,Deposit,94011.10391741736
9G6HqX,2022-11-09,bQ5aHG,Withdraw,89665.09352506897
sytJ7R,2022-04-27,smzADc,Deposit,84686.85105034614
UHLOMa,2022-05-17,nCe0lq,Deposit,94445.82997421495
SIvPvM,2023-08-25,GCWTRG,International Wire,31833.843079372386
yM5bdk,2024-01-25,qHHNAO,TDC,148824.3349739118
hRnevO,2021-10-27,Q4zA7V,Deposit,82658.44426609647
tuPUHA,2022-05-29,Ec2cCg,Deposit,24958.282295013276
barJI1,2022-09-30,tfvS6G,TDC,95880.2206967068
TLjHK2,2021-07-18,8OUmPA,Deposit,95582.12178034504
QmJBws,2023-09-23,nY1lOF,Withdraw,36051.57488403432
WYCVab,2021-07-12,Vbk267,TDC,33635.25490885026
kEoP5G,2022-01-24,9i3YBA,TDC,142036.7082069623
mr3mJW,2022-07-10,axtoUi,TDC,109982.30404160237
aW84vk,2024-01-26,eLIDCR,Domestic Wire,57705.93737838377
pV49RH,2023-01-04,NFWuYG,TDC,128359.60884024025
g3Cv0r,2022-11-17,NRFqzF,Deposit,61619.07118604099
E6B1Zw,2021-09-27,s7ZEqA,International Wire,33460.451302944355
YwStg7,2023-12-04,DFOdAZ,TDC,1925.0684879997734
wQyvJL,2022-07-04,2OiLGp,International Wire,22859.441349211123
8pRaUv,2022-10-27,zYxxEN,Domestic Wire,56035.252465311954
Zhfygy,2022-11-09,jvnl3A,Withdraw,50288.69017941848
HXR7qk,2022-09-30,0ZDjyd,TDC,78159.40458484444
KnfIzP,2022-07-21,K6LsZH,Withdraw,74442.3976568509
pUOiNv,2023-06-27,ojlW7b,Withdraw,1674.218862786845
oKVa2I,2021-06-13,4GW2Wt,Domestic Wire,41175.619358569886
oOXIX8,2021-05-17,Vt8Y0q,International Wire,39035.30623964271
vgoSCh,2023-05-17,VDvTWI,Deposit,80911.07572617178
oTZIUB,2022-12-05,odGrH6,Withdraw,74488.06471134644
5sLwhR,2021-07-23,s7WSnS,Deposit,67997.7618796684
PWOaWL,2021-05-30,AXh2GC,International Wire,44636.94627713463
YIONm5,2021-01-25,M6duou,TDC,92943.9064082991
uozrYr,2023-03-27,TKdzf4,International Wire,25065.85464731585
kHJLa7,2023-12-25,sKtE82,Withdraw,7395.169979506269
ZRhwmS,2022-08-24,eaesHC,Deposit,91646.29550471336
06vukh,2023-10-14,1YJiIf,Domestic Wire,24775.960117429207
HxRBsw,2023-01-16,goeQ5Y,International Wire,16473.632104816814
ye6h1n,2022-01-04,kvEhxB,TDC,1782.0879646777335
Ypf7RU,2022-09-03,AiQQUB,TDC,130819.42225592613
UUCJrK,2023-09-17,brGlJD,TDC,70793.63444721495
itpkl3,2024-01-25,QFFWzv,Deposit,146738.7968880311
9DhAn8,2021-05-31,b7ZnCD,Deposit,46051.6842107039
NGQRiy,2022-10-18,n8lnAt,TDC,57132.0788945974
uncQNH,2021-03-30,xV50p5,TDC,143356.38331409998
T6Lxr8,2023-11-16,5gfDPO,Domestic Wire,143080.16454035474
VHA4UB,2022-04-06,SgkZCY,Deposit,98555.112274781
ubo84g,2023-07-23,o0nUbo,TDC,24353.101414417975
uviAWC,2021-09-22,XZVudI,TDC,23444.918435330175
p4s0l1,2022-04-14,kUzNDg,Withdraw,39583.93570077932
7q8E5L,2022-03-09,nsTDKK,Withdraw,43046.63431093243
rpsFE9,2023-03-30,fZvRWT,Deposit,66078.94230358872
ycLj9n,2021-07-13,mbg6Bz,International Wire,81450.64693733794
D843gv,2023-05-17,Epu5V9,Domestic Wire,114635.09805894856
09sQpV,2023-11-05,YNjZ8s,Withdraw,83733.22473665
h5TDXe,2023-11-19,888uDX,International Wire,44037.20769727838
QERTPN,2022-06-09,a4IBZk,Domestic Wire,101360.88273157575
DHWp7t,2021-01-01,6dlg6W,Withdraw,103331.3402494347
1AxygX,2021-08-13,wtLL1V,International Wire,38536.44751600674
QUlNkX,2021-01-03,cWMkJn,Deposit,26319.263002654425
T9LXmS,2021-05-25,HjPYBr,Domestic Wire,86529.31108982481
WLno25,2022-06-12,HN7ysD,Deposit,100136.274044859
Y3Wl5w,2022-06-09,0pcfqa,Deposit,7746.356095115872
zbPrp4,2022-12-04,OJ3ps4,Withdraw,114046.44374128256
rvgSef,2021-11-05,EGzuNK,Withdraw,121137.11599596475
rA2t3p,2022-01-13,fdO0zs,TDC,45617.356571586126
XCEc6V,2022-08-05,uk8jeu,International Wire,40044.429765080786
3uI886,2023-11-06,fkBnXO,Deposit,27693.892063872303
f9cbZP,2023-06-07,ne3Nsx,Domestic Wire,122262.82234542877
iiprst,2022-12-18,O5tLRn,TDC,83141.53862668494
vGBqOF,2022-02-11,bPlVRc,Deposit,111656.97409879295
4lhXR4,2023-04-28,xVjKKR,International Wire,117172.85237166392
gkIUzn,2021-09-23,AMdSvr,International Wire,67874.82746617598
Psg1S1,2022-11-30,s6mzkh,TDC,34474.08180362248
Oicg0m,2022-09-14,29a9h5,Deposit,35643.72276609226
ihcdJS,2021-01-24,OkJ2xc,International Wire,143493.90435772095
wGEEuo,2021-06-10,pm7hEX,International Wire,55511.2022910419
UpayuU,2021-01-08,n6LXB5,Domestic Wire,31411.75622901327
7jA4ET,2021-06-16,PShHh7,Withdraw,142302.39257851872
7DCSv2,2022-05-28,Yj8B7j,Domestic Wire,137145.2121904113
BdtjR6,2024-01-31,Ux7KXR,Deposit,9963.273200160529
GaOZIV,2021-11-19,UEdRag,Deposit,56290.53537652661
b8D5gN,2022-05-01,0BI4oB,Withdraw,110377.16118925001
iFeWpR,2023-04-27,uXSh3w,TDC,95242.89546274501
fREfcI,2021-06-28,EvWTYt,Withdraw,18943.03231958513
e5IoK0,2023-02-18,8ltftm,Deposit,132098.70779511388
BD3xBC,2022-04-13,AHbOhI,Domestic Wire,128202.98539316724
BtJ0aA,2021-05-24,PRwakO,Deposit,73567.67602026465
DfLb8b,2021-06-09,jGjeZj,TDC,2965.5988076799067
cPMSec,2023-04-27,9F2KME,Withdraw,10131.607935635244
M4Beng,2023-08-16,VGKJSo,Deposit,50771.90178526803
UogO5a,2022-03-25,8bCqdw,TDC,124684.01894894014
q1mOLm,2024-02-25,tpzRK9,Deposit,36151.66821406338
EQQcYx,2021-04-05,2phxT8,Withdraw,144790.02143436007
fgaxQ6,2022-01-17,dfBo6f,Withdraw,2779.7478359283436
yCX8ps,2021-06-22,dHJVuG,Withdraw,110288.10918990038
tKHtyJ,2023-11-29,TFvOp6,International Wire,71237.44686657196
skx0rv,2021-09-13,YcOEIQ,Domestic Wire,62446.89151315947
AoJRFk,2022-11-22,ClwMeL,TDC,95023.0730910325
V0CwpK,2021-09-15,o4h13D,International Wire,147686.34455857135
HTDWLs,2021-09-15,0qkt14,Withdraw,1206.369377450486
2xo8d6,2022-12-24,I6xXBe,International Wire,130256.94646353726
ewJ2G9,2022-02-05,kfVcSd,Domestic Wire,139423.34167875999
auzfVb,2023-12-15,sNynjS,TDC,8581.032257761955
Sc2F9P,2021-09-18,AV7G0H,International Wire,54039.19017628298
UKRC0j,2022-11-15,nMQuw0,Withdraw,111462.60474927619
9pwHyk,2023-12-31,4cjYG7,International Wire,38257.350141497234
75HJ1A,2023-06-06,jLyDBd,International Wire,68668.86940862748
YCZb2E,2021-02-12,UcOg6X,Deposit,59792.68687276895
fqbuP7,2023-05-22,DNO54E,Deposit,110135.77280523135
JAsgQF,2022-08-11,8j5ahd,Deposit,10843.668390333865
rzzJFE,2021-01-26,TcQ9BK,Deposit,54930.686072502984
G3NBy9,2021-07-10,pDXn8A,TDC,93728.58869419292
pnpeUU,2021-06-06,W3vfJP,Deposit,44084.66495016592
HIEUlK,2022-04-27,efpR9h,TDC,118702.245737065
WkXVed,2021-05-09,IMQHFQ,International Wire,77244.77190463617
nDV6lp,2023-09-07,4pGrgv,Domestic Wire,58567.036104846324
iwWFQ9,2022-08-16,doysPe,Deposit,1679.9396480045295
UYgCsM,2021-11-21,cTWXW0,TDC,127682.46468720402
218vlC,2022-02-03,3TdkvY,Deposit,121340.26539313832
Kgdv0B,2024-01-29,u17YIZ,Deposit,114503.59798740788
Es0H99,2022-08-20,qnMkiI,Deposit,11353.77094903247
eKd2oF,2021-12-23,iHWaGs,TDC,83055.6802386007
rvl5rI,2022-12-21,nCAA3u,Domestic Wire,41427.589628279806
NSr9IT,2023-09-30,OzGtSj,International Wire,38274.52204591515
pj4B83,2023-07-13,JI9wBk,Domestic Wire,75953.92729191757
SvDEsm,2023-02-23,3KUAp6,TDC,71890.4558226313
TRJbT5,2023-05-20,SuY3cJ,Deposit,108979.78952327518
Hs0oqV,2022-07-26,KIZuRJ,TDC,72277.51407725351
IMAvBI,2021-10-17,HCN5sR,International Wire,11587.509588197121
eI1GSa,2022-10-23,jrkXWs,TDC,104277.10872557606
KGlvPy,2023-09-21,pC6Xlg,Withdraw,84140.21621479622
zNS8em,2021-01-13,CTwPTp,Withdraw,58378.19101852442
MN8tZa,2023-07-05,0CBaq7,International Wire,42828.092961050104
cUR5Uj,2022-10-16,1DBOus,Withdraw,27952.758776256276
Db0Hrk,2023-07-25,K4IDvJ,International Wire,140279.3516788083
Gyh54L,2021-12-30,P9fhX7,TDC,140844.60162341833
bZmiX0,2022-03-17,ePqsRg,TDC,134217.8422655099
U75AM0,2022-06-23,w3PLDF,Domestic Wire,112304.24366632331
CvTA2b,2023-03-09,03Taur,TDC,97135.99719922559
iEMEmG,2022-05-03,oXK7IA,Withdraw,144769.9296309077
dqu8v3,2023-01-05,CmWwkD,TDC,113244.85554045509
3YFtm8,2023-09-04,TB6cvB,TDC,19714.054329578124
3x1T8x,2024-02-20,DVnoYW,Deposit,13851.543342430528
hU7N9g,2022-12-28,oYJiIt,Deposit,112970.42959553647
OrFLKz,2024-03-02,DuiHFX,International Wire,77180.01920014949
7zEXo0,2024-01-21,fBQciV,TDC,141249.6344051625
Ixtiby,2022-01-29,ZBznii,Deposit,22386.03013530884
xDo68t,2022-06-20,rodWAd,TDC,31738.608589280368
KQOXCQ,2022-02-28,QQDhh0,TDC,98502.89457080861
NcxziC,2021-09-12,ooYhry,Deposit,122852.27082495161
TLVt1M,2021-10-17,gtTrni,Domestic Wire,95821.64453747337
JHoHH6,2021-12-12,7ny3Xf,International Wire,32148.47182794575
5qBKct,2022-12-20,jQ4GR1,Deposit,142262.9971638184
rA9ca6,2022-05-18,a5iU9a,International Wire,128585.02756265654
TymEXJ,2023-09-26,XUqDid,Withdraw,26125.36839639489
m4oe8t,2021-02-06,USMhnj,Deposit,8026.758290122444
xKigz4,2022-08-02,1rXwmQ,TDC,13665.13267073677
WGi0Mr,2023-01-07,m53EEu,International Wire,132248.40143675226
w89mCi,2023-08-25,n3dwU7,Withdraw,108631.31410147423
AQ4nZv,2023-12-29,NkECXW,International Wire,16869.144734569687
e4TSbE,2022-03-21,Aeyrlw,International Wire,122069.0527743772
WvSdzD,2023-11-16,ytBlay,Withdraw,58311.92875844297
Tn5l21,2022-01-20,CxBCYO,Domestic Wire,12383.401405269195
1odW3N,2021-02-02,KGcB4Z,TDC,104177.33612942614
4J5Scy,2021-06-08,tMY9PC,Withdraw,138136.52438252585
Ka7b5f,2022-12-15,cHcHXB,Domestic Wire,62979.50857879919
VAJZeE,2024-02-07,B48KFp,Domestic Wire,40978.45626097341
mZBxgC,2023-03-16,fq5EwO,Deposit,6079.04451569981
ayOvk9,2021-10-11,4T4IsN,Domestic Wire,147179.60641862752
ONEyIN,2021-11-04,pT1TDS,Domestic Wire,55646.53087934477
sV4CVr,2022-08-27,PerLmh,International Wire,83742.44928806285
QSaP4a,2023-12-24,Makm7H,TDC,21490.59754231644
LTZtUz,2023-07-24,GkB2Xw,Withdraw,28346.87824696963
fgMxOm,2022-05-31,STxVtw,Deposit,33404.076230909515
1ad04E,2023-05-08,rSHSeZ,Withdraw,29809.744449130496
xOxj7N,2021-07-26,nQVeVD,Withdraw,64727.19742084978
mkzv4L,2021-02-21,4HMDCf,International Wire,146094.85783801624
sLcqho,2023-02-03,gctstf,Domestic Wire,111362.51865407458
hExVb0,2022-10-06,1oQjbE,Withdraw,91922.87369334174
1u9eLw,2022-12-27,uigBuU,Deposit,135223.01429094453
48xP9D,2022-11-16,EouJ5q,International Wire,93826.71754473005
wcL8PZ,2022-07-26,9PXecS,Domestic Wire,43540.965992478676
Fxqs7r,2021-01-19,9CAbA2,Domestic Wire,79324.84627589233
JPUvRh,2021-11-03,gYWlBY,Deposit,39471.42362377016
Hed67x,2023-05-31,CsPVsJ,International Wire,113795.00065071459
2Ac8F8,2021-11-13,QdGqCk,Domestic Wire,8396.972587682292
4qbhzO,2021-04-16,JWpMD4,TDC,95153.37910531435
uAAPrA,2023-02-01,nmcAEs,TDC,131503.1419051637
9yrRVs,2021-07-24,D3RE3y,Withdraw,32735.54787621079
wdluei,2023-10-22,V0TDJS,Domestic Wire,146659.03851233146
EYVgcW,2021-05-17,WHdJ2r,Domestic Wire,104877.11147804902
yKLlVH,2024-01-23,s0EOPk,Withdraw,16482.288547234617
dT02w5,2023-03-18,PhUYGz,Withdraw,142972.42742664667
PdjM4f,2023-12-14,SZTOu4,Withdraw,15134.36975107071
op4MKM,2023-11-10,Vkpnc6,Domestic Wire,130893.77047717255
SkjO36,2023-05-11,XKG9XF,TDC,105138.03479524687
UCDhRF,2022-09-22,gvhXWj,Deposit,83620.3996540715
ZJ09D3,2023-08-11,pJfMIC,TDC,107485.34075782401
5S8OwZ,2022-03-10,ZbVhwx,TDC,35749.4326542853
0LM3I1,2021-11-19,fXE1yK,Deposit,93519.31824875857
Xnhv6T,2021-05-03,yHfJ3O,International Wire,4013.594603373368
IlYrj0,2022-10-27,4scQwd,Deposit,118343.235246178
4eKYFk,2021-02-05,OP3fWL,TDC,146274.59161857885
O454EV,2023-04-26,4lJ7zE,International Wire,120213.7110586516
2J36QB,2023-01-12,GGxLnz,International Wire,110272.73978049745
pypFZr,2024-01-20,5thpaP,Deposit,136082.38481739978
PFdF8v,2024-03-01,i7NuM5,Withdraw,22294.632845118747
vQnhDF,2022-06-17,u3lyTA,Deposit,116374.47024853536
tcbyAH,2024-02-23,BUzmdk,Withdraw,74563.63339470474
is0JpN,2021-01-05,zTnTLm,Withdraw,17622.57063596226
UduTEw,2021-11-04,A6yC69,Domestic Wire,50668.07965690068
EFHeaF,2023-08-16,Nx5YyW,International Wire,5327.566391347855
bArpPr,2022-04-04,Q1pPYP,Withdraw,75635.54701697119
vUe42G,2022-10-13,1M5jZn,Domestic Wire,32775.731397131414
3lQkqB,2022-11-29,qH12Kd,Domestic Wire,87895.93581105254
WfjkUQ,2023-12-30,OB8pzu,International Wire,40935.63924629006
TsI9hM,2023-03-10,2QFmun,Withdraw,80333.59239809061
kTwuAT,2023-12-26,7OmdnB,Deposit,65863.03949572134
cl0sEl,2022-03-17,KIvENK,International Wire,31334.987317095518
wpbCNL,2021-04-10,utfWK9,Deposit,131029.5312725873
1IrdEb,2021-03-02,IBfULR,TDC,131227.81690264822
qwuYsW,2021-05-14,0pQ0AN,International Wire,94142.66519342718
KzV6PJ,2022-06-22,ugLuYs,Withdraw,82151.93569659175
iGIXgh,2022-08-12,6rTolh,International Wire,43770.81041324151
AXH89W,2023-09-27,7v6FuV,Deposit,125639.91374582073
MfpxVD,2022-10-03,X0dlH3,Withdraw,82855.30495358535
eeUyeL,2022-08-15,x7ilfR,TDC,123616.09114792656
0iPP4v,2023-09-29,lG8HDo,TDC,11791.752765959962
AyeeLP,2023-12-17,Os5D5A,Domestic Wire,63281.68035473198
Z3d1c9,2023-09-22,Ub5ohV,TDC,56393.75913339628
nmjYxH,2021-12-27,TA716Z,Withdraw,5102.423170999259
rARnbq,2022-03-16,J7b0Mw,International Wire,4607.070175864506
QZJjSc,2023-01-23,yvnPSC,TDC,53996.93463073577
yDmnMl,2022-09-15,dSv01V,TDC,54002.35108511845
TqoYCZ,2023-05-11,NqBYHC,Withdraw,40623.21848204254
